id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_status,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,marital_1st,s_birth,s_edu,s_political,s_hukou,s_work_exper,f_edu,f_political,f_work_14,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,F,Z,q
7445,3,1,13,36,67,2015/9/8 11:53,2,31,1,1,1,12,4,40000,1,120,0,0,0,0,1,0,0,0,0,158,100,5,5,5,5,1,2,2,2,4,5,1,1,3,3,4,3,4,3,1,3,4,5,1,3,3,3,3,3,2,2,7,8,8,8,1,1,1,2,2,100000,5,4,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,6,34,11,1,5,1,3,1,9,6,1,9,2,2,4,3,60000,3,3,4,3,5,3,3,4,3,3,1,3,70,60,60,60,50,65,70,70,65,-1,1,-3
7446,3,1,16,44,75,2015/7/26 10:58,1,55,1,1,1,3,2,0,1,600,0,1,0,0,0,0,0,0,0,170,152,4,3,5,1,1,2,2,2,4,1,1,1,5,5,5,5,4,3,5,1,5,5,5,2,4,2,6,6,1,4,5,4,6,3,5,1,2,2,2,100000,3,2,1,2,0,1,0,0,0,0,0,0,0,2,0,0,3,31,49,4,1,1,6,1,1,2,1,1,2,2,2,4,3,50000,4,4,3,4,3,4,4,4,4,3,3,4,80,20,80,80,80,80,80,80,80,1,1,-6
7447,3,1,10,27,49,2015/7/27 17:59,2,64,1,1,1,10,4,50000,4,70,0,0,1,0,0,0,0,0,0,160,130,3,4,4,2,1,3,3,3,4,3,1,1,4,3,3,5,3,3,4,2,5,5,3,3,4,2,3,4,1,4,6,5,6,4,5,1,1,2,2,100000,2,4,2,2,0,1,0,0,0,0,0,0,0,1,0,0,3,38,67,10,4,2,5,3,1,16,1,1,1,2,2,4,2,60000,5,4,4,4,4,4,3,5,4,4,2,3,80,70,70,70,70,80,70,60,90,1,0,-3
7448,3,1,12,33,62,2015/8/1 15:19,2,47,1,0,6,3,2,84000,1,144,0,0,0,0,0,0,0,1,0,160,110,3,3,4,1,1,1,1,1,3,1,1,1,5,4,5,5,3,5,5,5,5,2,5,1,4,1,3,3,1,2,5,2,8,1,5,1,2,2,1,40000,7,3,1,2,0,1,0,0,0,0,0,0,0,2,3,0,3,26,52,3,1,1,1,3,1,2,1,1,2,2,1,2,2,50000,5,4,4,4,5,4,3,4,3,3,2,5,80,70,70,70,70,70,70,70,70,3,3,-5
7449,3,1,6,16,32,2015/8/11 10:41,2,73,1,1,1,5,4,20000,4,110,0,1,0,0,0,0,0,0,0,155,110,3,3,4,5,1,1,1,2,4,3,2,2,4,2,2,3,3,3,3,4,4,3,5,3,2,2,3,3,1,4,3,2,2,2,5,1,1,2,2,25000,2,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0,3,51,75,4,1,5,5,1,1,2,1,1,2,2,2,4,2,500,5,4,4,4,4,3,3,4,4,3,2,4,60,65,60,65,60,65,67,68,69,1,-1,-2
7450,4,1,31,87,132,2015/8/21 14:31,2,58,1,1,1,4,4,21600,1,28,0,0,1,0,0,0,0,0,0,159,160,1,5,5,2,1,1,1,3,4,1,1,2,5,1,5,5,2,5,2,1,5,5,5,3,4,1,7,7,1,3,4,2,6,6,5,1,1,2,2,21600,2,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,3,32,59,4,1,2,5,3,1,1,1,1,1,3,3,4,2,50000,3,3,4,4,4,3,2,3,3,3,1,3,60,60,70,60,60,60,60,60,80,2,2,-1
7451,3,2,11,31,54,2015/7/22 12:15,1,34,1,1,1,4,4,20000,1,100,0,0,0,0,1,0,0,0,0,168,120,3,5,4,2,2,1,1,1,3,2,1,2,5,4,5,5,4,4,3,4,5,5,3,3,4,1,2,5,1,4,2,1,3,1,1,2,2,1,1,20000,5,2,1,1,0,1,0,0,0,0,0,0,0,1,1,2,3,10,34,3,1,1,6,3,1,2,1,1,2,3,2,3,3,100000,4,4,4,4,4,3,3,4,3,3,1,3,80,70,60,60,60,70,70,60,70,1,1,0
7452,4,1,4,7,21,2015/9/21 16:39,2,64,1,1,1,4,4,22800,1,35,0,0,0,0,0,0,0,0,1,169,139,3,3,5,2,1,1,1,4,4,1,1,1,5,1,4,5,4,5,2,1,5,5,5,2,3,2,6,7,1,4,5,5,5,5,5,1,1,2,2,79200,3,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,3,38,73,7,4,2,5,2,1,1,7,1,1,3,1,4,2,50000,4,4,3,3,4,4,2,4,2,2,1,3,90,90,60,65,60,80,80,70,85,0,0,-9
7453,3,1,12,33,62,2015/8/8 10:33,2,68,1,0,4,4,2,0,4,108,0,1,0,0,0,0,0,0,0,158,98,4,4,4,1,1,2,1,1,3,1,1,2,5,5,4,5,4,5,5,1,5,5,5,2,4,1,1,1,1,3,5,4,5,3,5,1,1,2,2,40000,11,2,1,2,0,1,0,0,0,0,0,0,0,2,2,0,3,0,71,3,1,1,6,1,1,2,1,1,2,3,2,4,2,50000,4,4,4,4,4,4,3,4,3,5,2,4,80,70,70,70,70,70,70,70,70,1,0,-3
7454,3,2,29,83,126,2015/7/22 19:29,2,19,1,1,1,6,4,0,2,100,0,0,0,0,1,0,0,0,0,167,120,5,5,5,1,1,1,1,1,5,5,1,1,5,2,5,5,4,2,1,1,5,3,1,5,5,5,2,2,1,2,4,2,5,3,1,1,1,2,1,15000,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19,4,0,1,3,4,1,5,3,1,2,3,1,5,3,50000,4,4,3,3,5,5,3,2,3,3,1,4,100,80,70,60,70,90,90,80,70,2,1,0
7455,2,1,12,32,58,2015/8/28 15:21,1,68,1,0,3,3,4,35000,1,31,0,0,0,0,0,0,0,0,1,168,120,3,5,4,5,1,3,1,1,5,1,1,1,5,2,4,5,4,3,5,5,5,5,5,3,4,2,3,3,2,2,4,5,5,3,5,1,1,2,2,60000,2,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,3,35,65,3,1,5,5,3,1,10,1,1,10,2,2,4,3,5000,2,4,4,4,3,4,2,4,3,3,1,2,80,80,70,75,85,70,80,80,75,-1,1,-3
7456,3,1,15,39,70,2015/7/12 11:48,1,54,1,1,1,6,4,22000,1,144,0,1,0,0,0,0,0,0,0,173,143,5,5,5,1,1,1,1,1,4,1,1,2,5,4,5,5,4,4,5,5,5,5,5,2,2,2,5,5,2,4,5,4,6,4,1,1,1,2,2,60000,4,3,1,2,0,1,0,0,0,0,0,0,0,2,1,0,6,34,54,4,0,1,3,3,1,2,1,1,2,2,1,3,2,36000,4,4,4,4,4,4,4,4,4,4,2,4,79,79,79,79,70,60,60,79,79,1,1,0
7457,4,2,2,3,10,2015/7/24 15:06,2,79,1,0,6,1,1,0,1,300,0,0,0,1,0,0,0,0,0,150,76,2,2,3,1,1,1,1,1,4,1,1,1,5,3,5,5,4,4,5,5,5,5,5,4,4,1,1,3,2,5,5,3,7,1,4,1,1,2,2,40000,2,3,1,2,0,1,0,0,0,0,0,0,0,5,2,0,3,61,88,1,1,1,5,1,1,2,1,1,2,2,2,3,2,50000,2,4,4,4,4,4,4,4,3,3,2,4,100,100,100,100,100,100,100,70,100,2,2,-9
7458,1,2,4,7,22,2015/8/31 9:56,1,31,1,1,1,4,4,60000,1,13,0,0,0,0,0,0,0,0,1,168,116,4,5,4,1,3,3,2,2,1,5,5,5,5,2,3,5,2,3,2,5,5,5,1,3,4,4,4,3,6,4,1,1,3,5,1,1,1,2,2,60000,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31,4,0,1,3,4,1,9,3,1,9,3,2,3,2,120000,3,3,2,2,4,4,3,3,3,3,4,3,80,80,75,90,65,70,75,85,75,0,2,0
7459,3,1,10,27,50,2015/7/28 15:30,1,33,1,1,1,7,4,40000,1,60,0,0,0,0,0,0,0,0,1,170,130,5,5,4,1,2,1,1,1,3,1,1,3,5,5,4,5,4,4,2,4,5,5,5,2,4,2,6,6,1,4,5,7,7,5,1,1,1,2,2,50000,2,3,1,2,0,1,0,0,0,0,0,0,0,1,1,2,3,0,37,7,1,1,1,3,1,2,4,1,2,2,2,5,3,100000,3,3,4,4,5,5,4,5,5,3,1,5,70,50,60,70,50,60,70,60,70,-2,2,4
7460,3,2,28,81,121,2015/7/29 11:33,1,64,1,1,1,1,1,3000,1,100,0,0,0,1,0,0,0,0,0,162,130,2,2,4,1,1,1,1,1,2,1,1,3,5,4,5,5,4,3,1,5,5,5,5,4,3,1,2,2,2,2,5,5,5,5,2,2,1,2,2,40000,2,2,1,2,0,1,0,0,0,0,0,0,0,1,2,0,3,45,63,1,1,1,4,3,1,16,1,1,16,3,2,3,3,50000,4,2,4,4,5,3,2,4,3,4,1,5,40,50,50,60,40,40,30,40,60,0,0,-1
7461,4,1,27,80,120,2015/7/29 11:59,2,64,1,1,1,4,4,20000,1,90,0,1,0,0,0,0,0,0,0,160,110,5,4,4,2,2,1,1,3,4,1,1,1,5,5,5,4,4,5,5,5,5,5,5,3,4,2,5,5,1,3,5,4,5,4,5,1,1,2,2,40000,2,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,3,47,65,4,1,2,5,3,1,1,3,1,15,2,2,4,2,30000,4,4,3,4,4,4,2,5,3,2,2,4,80,60,80,80,70,70,80,80,70,1,0,-1
7462,3,2,6,12,28,2015/7/31 15:04,2,67,1,1,1,1,1,12000,1,90,0,0,1,0,0,0,0,0,0,155,100,3,4,4,1,1,1,1,1,5,1,1,1,5,2,5,5,4,4,5,5,5,5,5,4,4,1,2,2,2,4,6,5,7,2,4,1,1,2,2,33000,4,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,3,49,68,3,1,1,4,1,1,2,1,1,2,2,1,2,2,20000,3,3,4,4,5,4,4,2,2,3,1,5,90,80,80,80,60,60,60,70,70,1,1,-1
7463,2,2,5,9,25,2015/8/4 9:55,1,40,1,1,1,4,4,35000,1,120,0,0,0,0,1,0,0,0,0,172,110,5,5,5,1,3,1,1,1,5,5,4,1,4,4,4,5,4,3,2,5,5,5,1,3,3,1,3,5,1,2,1,1,2,1,3,2,2,2,2,40000,5,3,1,2,0,1,0,0,0,0,0,0,0,1,1,1,3,17,41,3,1,1,3,3,1,2,1,1,2,2,2,5,3,100000,5,5,4,3,4,4,2,4,2,3,1,5,60,60,60,60,60,50,40,60,60,0,1,1
7464,1,1,31,89,134,2015/9/12 12:23,2,62,1,1,1,3,4,809600,1,40,0,0,0,0,0,0,0,1,0,160,95,2,2,2,2,1,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,5,5,5,1,2,1,3,3,1,4,1,1,1,1,1,1,1,2,2,30000,2,1,1,2,0,1,0,0,0,0,0,0,0,2,0,0,7,30,62,4,0,1,3,1,1,2,1,1,2,3,2,4,3,25000,5,4,4,4,4,4,2,3,2,3,1,5,60,50,60,50,50,60,50,60,60,0,0,0
7465,3,2,10,25,47,2015/7/30 10:45,2,35,1,1,1,3,2,5000,1,200,0,1,0,0,0,0,0,0,0,155,110,3,3,4,1,1,2,3,2,5,1,1,1,4,5,4,5,4,4,5,5,5,5,5,4,4,3,2,6,1,4,5,5,6,4,3,1,1,2,2,20000,3,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1,3,13,42,4,1,1,1,1,1,2,1,1,2,2,2,3,2,10000,5,3,3,3,4,3,3,2,2,2,1,4,95,85,90,95,96,88,87,95,80,0,1,-7
7466,3,1,2,2,9,2015/7/24 10:02,2,34,8,1,1,4,4,0,1,100,0,0,0,0,0,0,0,0,1,158,120,5,3,4,4,1,1,1,2,5,5,1,1,5,1,5,4,3,4,2,4,5,4,1,4,3,1,1,5,2,4,4,5,6,3,5,1,2,2,2,20000,4,2,1,2,0,1,0,0,0,0,0,0,0,1,1,2,3,11,34,4,1,4,1,4,1,2,1,1,2,3,2,4,2,50000,5,1,5,4,4,4,5,4,5,3,1,4,50,60,20,40,40,50,30,30,40,-1,2,0
7467,3,1,2,2,9,2015/7/24 15:19,1,65,8,1,1,3,2,12000,1,60,0,1,0,0,0,0,0,0,0,160,120,4,4,4,5,1,1,1,4,4,1,1,1,5,3,4,4,4,2,4,5,5,5,5,4,3,2,1,1,1,4,5,5,5,5,5,1,1,2,2,12000,3,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0,4,0,54,5,1,1,4,1,1,2,1,1,2,2,2,3,2,50000,4,4,4,4,4,4,4,4,4,3,2,3,70,70,60,70,70,70,70,70,70,0,0,-11
7468,4,2,31,87,131,2015/8/17 12:30,2,45,1,0,9,3,4,13000,1,70,0,0,1,0,0,0,0,0,0,158,140,2,1,1,1,1,1,1,1,4,1,1,1,5,2,2,3,4,2,5,2,5,5,5,5,5,2,1,2,2,1,5,1,7,1,4,1,2,2,2,50000,3,3,1,2,0,1,0,0,0,0,0,0,0,0,2,1,3,24,49,4,1,1,3,1,1,2,1,1,2,2,1,5,3,100000,2,2,1,1,2,4,2,1,2,2,1,5,50,70,100,50,40,50,30,30,80,4,2,-4
7469,2,2,31,87,130,2015/8/14 17:59,2,26,1,1,1,4,2,0,1,150,0,0,0,0,0,1,0,0,0,160,120,3,5,4,1,1,1,1,2,4,4,1,1,5,2,5,5,3,4,2,5,5,4,1,3,3,1,2,5,1,2,3,3,4,2,4,1,2,2,2,100000,4,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,5,27,4,1,1,3,4,1,2,1,1,2,2,2,3,2,50000,3,2,3,3,4,4,2,3,2,3,1,4,85,70,75,80,75,75,75,70,80,0,1,-1
7470,3,2,19,57,93,2015/7/19 9:29,2,59,1,1,1,1,1,12000,1,300,0,0,1,0,0,0,0,0,0,160,130,2,3,4,2,1,1,1,4,5,1,1,1,5,2,5,5,3,5,5,2,5,5,5,2,2,1,6,6,6,4,5,4,6,3,3,1,1,2,2,40000,6,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,31,61,3,1,1,3,1,1,2,1,1,2,2,1,3,2,100000,3,3,3,3,4,4,3,4,3,3,2,4,70,70,70,70,70,70,70,70,70,1,1,-2
7471,3,1,10,27,50,2015/7/26 19:35,2,95,1,1,1,1,1,0,1,90,0,0,0,1,0,0,0,0,0,150,70,2,2,3,1,1,1,1,1,3,1,1,3,5,4,5,5,4,5,5,5,5,5,5,2,4,1,6,6,1,3,4,3,5,2,4,1,1,2,2,40000,1,3,0,2,0,1,0,0,0,0,0,0,0,3,0,0,7,76,95,4,0,1,3,3,1,16,1,1,2,2,2,4,2,50000,5,4,4,4,4,4,4,4,3,3,4,3,70,60,70,70,70,70,70,70,70,1,1,0
7472,3,2,6,14,30,2015/8/6 10:57,2,40,1,1,1,3,2,10000,1,100,0,0,1,0,0,0,0,0,0,153,100,2,4,4,1,1,2,2,2,4,1,2,2,4,4,5,5,3,3,4,3,5,5,5,3,2,2,5,5,2,4,2,3,2,3,3,1,1,2,2,12000,2,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,3,20,42,4,4,1,3,1,1,2,1,1,2,2,2,4,3,30000,4,3,4,4,3,4,4,4,4,3,2,4,80,70,80,75,70,80,70,65,74,-1,0,-2
7473,3,1,10,27,49,2015/7/28 17:47,1,28,1,1,1,11,4,24000,4,90,0,0,0,0,0,0,0,0,1,170,150,5,5,5,2,2,4,3,5,2,4,1,4,5,5,1,5,5,2,2,1,4,4,1,3,2,2,6,1,2,3,8,10,9,3,1,1,1,2,2,69000,3,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,3,5,28,11,1,1,1,7,4,10,6,1,15,3,3,4,3,30000,4,4,4,4,5,4,3,4,4,4,1,4,60,60,65,65,60,60,65,70,75,-2,1,0
7474,4,2,5,10,26,2015/8/2 10:56,1,33,3,1,1,4,2,100000,1,300,0,0,0,0,1,0,0,0,0,170,196,3,5,3,1,1,1,1,1,3,4,3,2,5,4,4,5,4,3,2,5,5,4,1,4,4,3,2,1,4,4,5,3,7,3,2,1,1,1,2,120000,5,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1,3,13,31,4,1,2,3,4,1,9,3,1,2,2,1,3,2,150000,5,3,5,4,4,3,3,4,4,3,3,5,70,80,90,90,70,80,90,60,60,2,2,-2
7475,3,1,27,77,117,2015/7/22 16:57,2,49,1,1,1,13,4,40000,3,93,0,1,0,0,0,0,0,0,0,158,120,4,5,5,2,1,2,2,1,5,4,1,1,4,3,4,4,4,4,2,1,5,5,1,2,2,1,6,5,1,4,5,4,5,5,1,1,1,2,2,40000,2,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,6,24,49,4,0,1,3,10,4,1,10,1,1,2,2,3,3,60000,4,2,4,4,4,4,4,4,4,5,3,5,60,60,60,60,60,50,80,80,70,1,0,0
7476,3,1,12,33,62,2015/8/9 15:03,2,66,1,1,1,1,1,0,1,80,0,1,0,0,0,0,0,0,0,155,90,2,2,3,1,1,1,1,1,3,1,1,2,5,5,5,5,4,2,5,5,5,5,5,1,3,1,3,3,1,2,4,3,4,3,4,1,2,2,2,40000,2,3,1,2,0,1,0,0,0,0,0,0,0,1,3,0,3,46,74,3,1,1,4,1,1,2,1,1,2,2,2,3,2,50000,5,4,4,4,5,4,4,4,4,3,3,4,90,80,80,70,70,70,70,70,70,1,0,-8
7477,3,2,19,56,90,2015/7/16 9:13,2,71,1,0,8,3,2,0,1,25,0,1,0,0,0,0,0,0,0,159,106,4,4,4,1,2,1,1,1,3,1,1,2,5,5,5,5,4,5,5,5,5,5,5,2,4,1,5,7,1,3,4,4,4,2,4,1,2,2,2,40000,1,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0,7,53,71,4,0,1,3,1,1,2,1,1,2,2,2,4,2,10000,4,4,4,4,5,4,4,4,3,3,3,4,90,90,60,50,70,90,90,80,90,0,0,0
7478,3,1,5,8,23,2015/8/1 9:51,1,46,1,1,2,7,4,40000,1,65,0,0,1,0,0,0,0,0,0,170,140,5,4,4,2,2,2,3,3,5,5,1,1,3,3,4,4,3,3,2,3,5,4,1,3,4,3,5,3,3,3,4,5,5,4,1,1,1,1,2,90000,3,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1,3,17,44,9,1,2,1,6,1,4,6,1,4,2,3,4,2,80000,5,4,4,4,5,5,4,5,4,4,3,4,70,60,60,70,65,75,70,60,60,-1,1,-2
7479,1,1,18,54,88,2015/7/13 16:48,2,66,1,1,1,3,2,0,1,100,0,0,0,0,0,0,0,0,1,158,98,3,2,2,1,1,1,1,5,3,1,1,3,5,5,5,5,5,5,5,5,5,3,5,2,2,2,3,7,1,3,1,1,1,1,4,1,1,2,2,10000,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,46,67,3,1,1,1,1,1,2,1,1,2,2,2,5,2,50000,5,1,5,3,5,4,1,3,3,3,1,2,80,80,80,80,80,60,60,80,80,0,0,-1
7480,3,1,26,75,115,2015/8/7 14:50,2,61,1,1,1,4,4,24000,1,80,0,0,0,1,0,0,0,0,0,150,90,3,4,4,2,1,3,2,4,4,1,1,1,5,4,1,2,4,3,5,1,5,3,5,3,3,3,2,3,1,4,5,2,8,1,5,1,1,2,2,132000,5,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,42,71,3,1,2,5,1,1,16,1,1,2,2,2,4,3,40000,3,3,3,3,4,3,3,4,3,3,1,4,70,70,60,60,60,60,60,60,60,3,3,-10
7481,0,2,8,19,41,2015/8/2 18:23,1,53,4,0,8,4,4,3000,4,150,0,1,0,0,0,0,0,0,0,169,130,3,4,3,1,3,2,2,4,2,1,1,2,5,3,4,5,4,4,4,3,4,5,5,2,5,3,5,2,1,5,1,1,1,1,3,1,1,2,2,3000,5,1,1,2,0,1,0,0,0,0,0,0,0,2,1,0,2,36,51,3,1,1,3,1,4,17,1,1,2,2,2,5,4,30000,4,4,4,4,4,4,4,4,4,4,1,5,100,100,100,100,100,100,100,100,100,0,0,-2
7482,2,1,6,15,31,2015/8/9 18:24,1,64,1,1,1,1,1,24000,1,66,0,1,0,0,0,0,0,0,0,170,120,3,3,3,1,3,2,1,3,3,1,1,2,5,5,5,5,4,4,4,5,5,5,5,3,3,3,3,3,3,3,4,3,4,3,5,1,1,2,2,48000,2,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0,3,37,63,1,1,2,5,1,1,2,1,1,2,2,2,4,2,30000,5,5,5,4,5,4,5,5,5,4,3,4,85,78,86,84,85,82,86,82,83,1,0,-1
7483,4,2,5,9,25,2015/8/5 11:07,2,67,1,1,1,1,1,10000,1,80,0,0,1,0,0,0,0,0,0,160,120,5,5,5,1,1,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,5,4,3,1,2,2,1,4,2,1,2,1,3,1,1,2,2,10000,2,2,1,2,0,1,0,0,0,0,0,0,0,2,1,0,3,45,71,1,1,1,3,1,1,2,1,1,2,3,3,3,2,50000,5,5,5,4,5,4,4,4,4,3,2,5,90,70,80,80,80,80,80,80,80,1,0,-4
7484,3,1,31,87,132,2015/8/25 9:53,2,33,1,1,1,10,4,30000,1,60,0,0,1,0,0,0,0,0,0,176,140,5,5,3,2,1,1,1,1,1,5,5,4,4,3,5,5,3,3,5,5,5,5,1,1,1,1,3,3,1,4,5,2,7,3,1,1,1,1,1,200000,3,3,2,1,0,1,0,0,0,0,0,0,0,0,1,1,3,8,36,10,1,2,1,4,1,1,4,1,1,2,2,5,2,50000,4,3,4,4,5,5,4,5,2,3,1,3,60,40,40,60,60,60,60,60,60,3,2,-3
7485,3,2,30,85,128,2015/10/18 18:09,2,62,1,1,3,1,1,0,1,850,0,0,1,0,0,0,0,0,0,161,126,2,2,2,1,1,1,1,1,5,1,1,1,5,3,5,4,4,4,2,1,4,2,5,5,2,1,1,3,5,2,5,5,6,5,4,1,1,2,2,30000,3,3,1,2,0,1,0,0,0,0,0,0,0,2,1,0,3,40,59,1,1,1,4,1,1,2,1,1,2,2,1,4,2,60000,5,5,5,2,4,4,4,4,4,4,1,5,100,100,0,8,0,0,0,0,0,0,1,3
7486,3,2,28,81,121,2015/7/30 9:49,1,76,1,1,1,1,1,400,1,90,0,0,0,1,0,0,0,0,0,160,120,4,3,4,1,1,1,1,1,4,1,1,1,5,4,5,5,4,4,5,1,5,5,5,3,4,2,1,2,2,4,3,2,4,1,3,1,1,2,2,10000,3,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0,3,52,71,3,1,1,3,2,1,2,1,1,2,2,1,3,2,2000,4,3,4,4,5,5,3,4,3,3,2,5,60,70,70,80,70,80,70,60,70,1,1,-5
7487,3,2,9,21,43,2015/7/6 14:01,1,36,1,1,1,3,4,50000,1,100,0,1,0,0,0,0,0,0,0,170,130,4,4,4,1,1,1,1,1,4,1,1,2,5,3,5,5,4,4,5,5,5,4,5,3,2,1,3,3,1,3,3,2,3,2,3,1,1,2,2,50000,2,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,3,0,36,3,1,1,6,6,1,2,1,1,2,2,2,3,2,80000,4,4,3,3,4,3,2,4,3,3,2,4,70,80,70,60,70,70,80,50,60,1,0,0
7488,3,2,16,46,77,2015/7/29 7:45,2,21,1,1,2,12,1,0,2,80,0,0,0,0,0,0,0,0,1,156,92,4,4,4,2,1,2,3,2,2,5,1,2,3,3,3,4,3,2,2,2,4,3,1,3,3,4,4,3,3,4,5,4,7,4,5,1,2,2,2,70000,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,21,4,0,1,3,4,4,1,3,1,15,2,2,4,3,120000,4,4,3,3,5,4,3,4,3,4,3,3,70,70,60,65,66,76,75,65,75,1,2,0
7489,3,2,18,55,89,2015/7/24 10:18,1,68,1,1,1,3,4,1000,1,50,0,1,0,0,0,0,0,0,0,170,120,4,4,4,1,1,1,1,2,5,1,1,1,5,4,5,5,4,4,2,2,5,5,5,2,2,2,1,1,1,4,5,5,5,4,2,1,1,2,2,1000,1,3,1,2,0,1,0,0,0,0,0,0,0,2,1,0,3,44,70,4,1,1,4,7,1,1,1,1,2,2,1,3,3,10000,4,4,4,4,4,4,4,4,4,4,2,5,70,60,70,70,60,70,80,50,70,0,0,2
7490,3,2,13,36,66,2015/9/23 8:46,1,44,8,1,1,3,4,6000,1,160,0,1,0,0,0,0,0,1,0,166,135,4,4,3,1,1,1,1,1,4,1,1,1,5,3,5,5,2,4,5,5,5,4,5,5,3,2,5,6,1,4,4,3,5,2,5,1,1,2,2,7000,3,2,1,2,0,1,0,0,0,0,0,0,0,1,0,1,3,15,37,3,1,1,3,1,1,2,1,1,2,3,1,5,3,25000,2,2,2,2,4,4,2,4,4,3,2,2,70,70,80,60,60,80,50,75,70,1,1,-7
7491,4,1,16,45,76,2015/7/25 18:24,2,57,1,1,2,1,1,5000,1,120,0,1,0,0,0,0,0,0,0,160,120,4,3,4,1,1,1,1,1,4,1,2,1,5,2,5,5,3,4,3,5,5,5,5,5,4,1,1,1,2,4,6,6,9,3,5,1,1,2,2,5000,1,3,1,2,0,1,0,0,0,0,0,0,0,2,1,3,7,37,57,4,0,1,3,1,1,2,1,1,2,1,1,3,2,5000,5,5,5,4,5,4,3,4,5,5,3,5,80,80,70,80,70,80,80,80,80,0,3,0
7492,2,1,6,16,32,2015/8/11 15:42,1,58,1,1,1,7,4,40000,1,35,0,0,0,0,0,0,0,0,1,160,120,2,3,3,2,2,2,2,2,4,3,1,2,4,3,3,4,3,4,3,4,4,4,2,3,3,2,3,2,2,2,3,2,5,2,1,1,1,1,2,50000,2,3,1,2,0,1,0,0,0,0,0,0,0,2,0,0,4,0,44,4,1,1,4,3,1,16,1,1,1,2,3,4,2,80000,3,4,4,4,4,4,4,4,4,4,3,4,90,80,80,80,80,80,80,80,80,1,2,-14
7493,4,1,5,8,24,2015/8/3 14:34,1,20,1,1,1,11,1,0,1,125,0,0,0,0,1,0,0,0,0,182,140,4,4,4,2,2,1,2,2,2,4,2,3,3,3,3,2,4,4,4,2,4,4,1,2,4,4,4,3,2,3,7,6,6,6,6,1,1,2,2,320000,3,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,20,4,0,1,3,11,4,1,11,4,1,1,2,2,2,8000,4,3,2,2,2,4,2,4,4,4,1,3,70,70,80,80,70,60,80,60,60,1,-1,0
7494,4,2,5,9,25,2015/8/4 11:30,2,62,1,1,1,3,4,6660,1,100,0,0,1,0,0,0,0,0,0,154,135,5,5,5,1,1,2,2,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,3,4,1,2,7,1,4,6,3,6,2,4,1,1,2,2,7920,2,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0,3,40,62,3,1,1,4,1,1,2,1,1,15,2,2,5,3,6000,3,2,2,2,5,4,3,3,3,3,1,4,90,80,80,80,80,60,60,80,70,3,0,0
